collected_at_utc,keyword,source_country,source_marketplace_id,item_id,legacy_item_id,title,price_value,price_currency,condition,condition_id,buying_options,item_web_url,image_url,seller_username,seller_feedback_score,seller_feedback_percentage,shipping_cost_value,shipping_cost_currency,item_location_country,item_location_city,category_ids,category_names,listing_marketplace_id,item_creation_date
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404331182892|0,404331182892,"VINTAGE watch parts - quartz movements, parts - JOB LOT - watchmakers spares",44.99,GBP,Used,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404331182892?_skw=vintage+watch+spare+parts&hash=item5e24043b2c:g:jpQAAOSwYTpkiASm,https://i.ebayimg.com/images/g/jpQAAOSwYTpkiASm/s-l225.jpg,plumpycushions,5773,99.7,4.09,GBP,GB,,10324 > 281 > 173696 > 260324 > 260327,"Other Watch Parts > Jewellery & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_GB,2023-06-13T05:53:34.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404316778011|0,404316778011,VINTAGE watch parts  - Rolex - 242 - 24-5330-0 - p-07 -  Watchmakers spares,99.99,GBP,Used,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404316778011?_skw=vintage+watch+spare+parts&hash=item5e23286e1b:g:an0AAOSwXcFkejbx,https://i.ebayimg.com/images/g/an0AAOSwXcFkejbx/s-l225.jpg,plumpycushions,5773,99.7,4.09,GBP,GB,,10324 > 281 > 173696 > 260324 > 260327,"Other Watch Parts > Jewellery & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_GB,2023-06-02T18:36:47.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404313262619|0,404313262619,VINTAGE watch parts  - Ronda - 1543 - LONGINES 8 3/4 stem - Watchmakers spares,18.99,GBP,Used,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404313262619?_skw=vintage+watch+spare+parts&hash=item5e22f2ca1b:g:bzQAAOSwIHBkdy9n,https://i.ebayimg.com/images/g/bzQAAOSwIHBkdy9n/s-l225.jpg,plumpycushions,5773,99.7,4.09,GBP,GB,,10324 > 281 > 173696 > 260324 > 260327,"Other Watch Parts > Jewellery & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_GB,2023-05-31T11:28:37.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404313262627|0,404313262627,VINTAGE watch parts  - Ronda - 1391 - ROLEX 12 1/2 - Stems  - Watchmakers spares,29.99,GBP,Used,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404313262627?_skw=vintage+watch+spare+parts&hash=item5e22f2ca23:g:rGEAAOSwIIxkdy9n,https://i.ebayimg.com/images/g/rGEAAOSwIIxkdy9n/s-l225.jpg,plumpycushions,5773,99.7,4.09,GBP,GB,,10324 > 281 > 173696 > 260324 > 260327,"Other Watch Parts > Jewellery & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_GB,2023-05-31T11:28:37.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404313262635|0,404313262635,VINTAGE watch parts  - Ronda - 1258 - IWC 41 5 3/4 - Stems  - Watchmakers spares,10.99,GBP,Used,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404313262635?_skw=vintage+watch+spare+parts&hash=item5e22f2ca2b:g:4zEAAOSw5tFkdy9o,https://i.ebayimg.com/images/g/4zEAAOSw5tFkdy9o/s-l225.jpg,plumpycushions,5773,99.7,4.09,GBP,GB,,10324 > 281 > 173696 > 260324 > 260327,"Other Watch Parts > Jewellery & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_GB,2023-05-31T11:28:37.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404313262639|0,404313262639,VINTAGE watch parts  -I.W.C - C.442 - 443+5443 - Watchmakers spares,10.99,GBP,Used,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404313262639?_skw=vintage+watch+spare+parts&hash=item5e22f2ca2f:g:VzIAAOSwSslkdy9q,https://i.ebayimg.com/images/g/VzIAAOSwSslkdy9q/s-l225.jpg,plumpycushions,5773,99.7,4.09,GBP,GB,,10324 > 281 > 173696 > 260324 > 260327,"Other Watch Parts > Jewellery & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_GB,2023-05-31T11:28:38.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404313262648|0,404313262648,VINTAGE watch parts  - Longines - 401 cal 460- stem - Watchmakers spares,11.99,GBP,Used,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404313262648?_skw=vintage+watch+spare+parts&hash=item5e22f2ca38:g:GDQAAOSwBNNkdy9o,https://i.ebayimg.com/images/g/GDQAAOSwBNNkdy9o/s-l225.jpg,plumpycushions,5773,99.7,4.09,GBP,GB,,10324 > 281 > 173696 > 260324 > 260327,"Other Watch Parts > Jewellery & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_GB,2023-05-31T11:28:38.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404313262654|0,404313262654,VINTAGE watch parts  - Longines - 443 - CAL.2  - Watchmakers spares,14.99,GBP,Used,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404313262654?_skw=vintage+watch+spare+parts&hash=item5e22f2ca3e:g:9pkAAOSwdq9kdy9p,https://i.ebayimg.com/images/g/9pkAAOSwdq9kdy9p/s-l225.jpg,plumpycushions,5773,99.7,4.09,GBP,GB,,10324 > 281 > 173696 > 260324 > 260327,"Other Watch Parts > Jewellery & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_GB,2023-05-31T11:28:39.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404313262691|0,404313262691,VINTAGE watch parts  - Rolex - 242 - A-12 -  Watchmakers spares,99.99,GBP,Used,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404313262691?_skw=vintage+watch+spare+parts&hash=item5e22f2ca63:g:ohkAAOSwFhVkdy9q,https://i.ebayimg.com/images/g/ohkAAOSwFhVkdy9q/s-l225.jpg,plumpycushions,5773,99.7,4.09,GBP,GB,,10324 > 281 > 173696 > 260324 > 260327,"Other Watch Parts > Jewellery & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_GB,2023-05-31T11:28:41.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404313262590|0,404313262590,"VINTAGE watch parts  - Ronda -3957 - ZENITH 19"" - Watchmakers spares",16.99,GBP,Used,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404313262590?_skw=vintage+watch+spare+parts&hash=item5e22f2c9fe:g:0vsAAOSwcZRkdy9l,https://i.ebayimg.com/images/g/0vsAAOSwcZRkdy9l/s-l225.jpg,plumpycushions,5773,99.7,4.09,GBP,GB,,10324 > 281 > 173696 > 260324 > 260327,"Other Watch Parts > Jewellery & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_GB,2023-05-31T11:28:35.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404311619396|0,404311619396,Vintage Relion Watch Movement Repairs Parts Watchmaker Swiss 6 Jewels Spares,9.04,GBP,Pre-owned,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404311619396?_skw=vintage+watch+spare+parts&hash=item5e22d9b744:g:ZHMAAOSwog1kdZ6T,https://i.ebayimg.com/images/g/ZHMAAOSwog1kdZ6T/s-l225.jpg,junkyardwatches,1539,100.0,16.17,GBP,US,Vancouver,57720 > 281 > 173696 > 260324 > 260327,"Movements > Jewelry & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_US,2023-05-30T06:59:51.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404311613161|0,404311613161,Vintage Sentinel Ingraham Watch Movement Repairs Parts Spares Watchmaker 1 Jewel,13.57,GBP,Pre-owned,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404311613161?_skw=vintage+watch+spare+parts&hash=item5e22d99ee9:g:GagAAOSwtqFkdZyD,https://i.ebayimg.com/images/g/GagAAOSwtqFkdZyD/s-l225.jpg,junkyardwatches,1539,100.0,16.39,GBP,US,Vancouver,57720 > 281 > 173696 > 260324 > 260327,"Movements > Jewelry & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_US,2023-05-30T06:50:48.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404311582254|0,404311582254,Vintage Clinton Watch Movement Repairs Parts Spares Watchmaker 21 Jewels Swiss,54.28,GBP,Pre-owned,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404311582254?_skw=vintage+watch+spare+parts&hash=item5e22d9262e:g:4CYAAOSwF0NkdZFU,https://i.ebayimg.com/images/g/4CYAAOSwF0NkdZFU/s-l225.jpg,junkyardwatches,1539,100.0,18.44,GBP,US,Vancouver,57720 > 281 > 173696 > 260324 > 260327,"Movements > Jewelry & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_US,2023-05-30T06:03:58.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404311565274|0,404311565274,Vintage Winton Watch Movement Repairs Parts Spare Watchmaker Swiss 15 Jewels 1H5,18.09,GBP,Pre-owned,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404311565274?_skw=vintage+watch+spare+parts&hash=item5e22d8e3da:g:3yMAAOSw3aJkdYtU,https://i.ebayimg.com/images/g/3yMAAOSw3aJkdYtU/s-l225.jpg,junkyardwatches,1539,100.0,16.62,GBP,US,Beaverton,57720 > 281 > 173696 > 260324 > 260327,"Movements > Jewelry & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_US,2023-05-30T05:37:53.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404310128754|0,404310128754,Vintage Bulova Watch Movement Repair Parts Spare 17 Jewels Watchmaker 10BC Swiss,18.09,GBP,Pre-owned,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404310128754?_skw=vintage+watch+spare+parts&hash=item5e22c2f872:g:K~gAAOSwYOdkdEM~,https://i.ebayimg.com/images/g/K~gAAOSwYOdkdEM~/s-l225.jpg,junkyardwatches,1539,100.0,16.62,GBP,US,Beaverton,57720 > 281 > 173696 > 260324 > 260327,"Movements > Jewelry & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_US,2023-05-29T06:18:11.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404308716637|0,404308716637,Vintage Bulova Watch Movement Repairs Parts Spares 15 Jewels Watchmaker AAI,18.09,GBP,Pre-owned,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404308716637?_skw=vintage+watch+spare+parts&hash=item5e22ad6c5d:g:ETAAAOSwYSdkcqDr,https://i.ebayimg.com/images/g/ETAAAOSwYSdkcqDr/s-l225.jpg,junkyardwatches,1539,100.0,16.62,GBP,US,Vancouver,57720 > 281 > 173696 > 260324 > 260327,"Movements > Jewelry & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_US,2023-05-28T00:33:33.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404308669044|0,404308669044,Vintage Bulova Watch Movement Repairs Parts Spares 15 Jewels Watchmaker 10 AI,22.61,GBP,Pre-owned,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404308669044?_skw=vintage+watch+spare+parts&hash=item5e22acb274:g:ntEAAOSwKzFkcpHq,https://i.ebayimg.com/images/g/ntEAAOSwKzFkcpHq/s-l225.jpg,junkyardwatches,1539,100.0,16.85,GBP,US,Vancouver,57720 > 281 > 173696 > 260324 > 260327,"Movements > Jewelry & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_US,2023-05-27T23:28:01.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404308658032|0,404308658032,Vintage Puma Watch Movement Repairs Parts Spares Ten Jewels Watchmaker,13.57,GBP,Pre-owned,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404308658032?_skw=vintage+watch+spare+parts&hash=item5e22ac8770:g:ooAAAOSwsZpkco0G,https://i.ebayimg.com/images/g/ooAAAOSwsZpkco0G/s-l225.jpg,junkyardwatches,1539,100.0,16.39,GBP,US,Tacoma,57720 > 281 > 173696 > 260324 > 260327,"Movements > Jewelry & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_US,2023-05-27T23:09:20.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404308650527|0,404308650527,Vintage Bulova Watch Movement Repairs Parts Spares 15 Jewels Watchmaker 10 AI,22.61,GBP,Pre-owned,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404308650527?_skw=vintage+watch+spare+parts&hash=item5e22ac6a1f:g:RrIAAOSwDPdkcood,https://i.ebayimg.com/images/g/RrIAAOSwDPdkcood/s-l225.jpg,junkyardwatches,1539,100.0,16.85,GBP,US,Vancouver,57720 > 281 > 173696 > 260324 > 260327,"Movements > Jewelry & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_US,2023-05-27T22:56:22.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404308624582|0,404308624582,Vintage Aseikon Date Ladies Watch Repairs Parts Spares Watchmaker,13.57,GBP,Pre-owned,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404308624582?_skw=vintage+watch+spare+parts&hash=item5e22ac04c6:g:xLgAAOSwTh5kcoF9,https://i.ebayimg.com/images/g/xLgAAOSwTh5kcoF9/s-l225.jpg,junkyardwatches,1539,100.0,16.39,GBP,US,Beaverton,57720 > 281 > 173696 > 260324 > 260327,"Movements > Jewelry & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_US,2023-05-27T22:20:42.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404308565603|0,404308565603,Vintage Lourin Perrard Watch Repairs Parts Spares Watchmaker 21 Jewels,22.61,GBP,Pre-owned,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404308565603?_skw=vintage+watch+spare+parts&hash=item5e22ab1e63:g:tisAAOSwEt5kcnBl,https://i.ebayimg.com/images/g/tisAAOSwEt5kcnBl/s-l225.jpg,junkyardwatches,1539,100.0,16.85,GBP,US,Beaverton,57720 > 281 > 173696 > 260324 > 260327,"Movements > Jewelry & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_US,2023-05-27T21:07:36.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404307837906|0,404307837906,Vintage Bulova 6AE Watch Movement Repairs Parts Spares Watchmaker 17 Jewels USA,22.61,GBP,Pre-owned,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404307837906?_skw=vintage+watch+spare+parts&hash=item5e22a003d2:g:-GIAAOSw6ZtkcZnJ,https://i.ebayimg.com/images/g/-GIAAOSw6ZtkcZnJ/s-l225.jpg,junkyardwatches,1539,100.0,16.85,GBP,US,Vancouver,57720 > 281 > 173696 > 260324 > 260327,"Movements > Jewelry & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_US,2023-05-27T05:52:27.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404307824384|0,404307824384,Vintage Bulova 10BH Watch Movement Repairs Parts Spares Watchmaker 17 Jewels USA,31.66,GBP,Pre-owned,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404307824384?_skw=vintage+watch+spare+parts&hash=item5e229fcf00:g:CaAAAOSwcl1kcZOQ,https://i.ebayimg.com/images/g/CaAAAOSwcl1kcZOQ/s-l225.jpg,junkyardwatches,1539,100.0,17.30,GBP,US,Vancouver,57720 > 281 > 173696 > 260324 > 260327,"Movements > Jewelry & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_US,2023-05-27T05:27:11.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404307800149|0,404307800149,VINTAGE watch parts  - Pocket watch hands - pair  - Watchmakers spares,10.99,GBP,Used,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404307800149?_skw=vintage+watch+spare+parts&hash=item5e229f7055:g:lD4AAOSw-p5kcYy~,https://i.ebayimg.com/images/g/lD4AAOSw-p5kcYy~/s-l225.jpg,plumpycushions,5773,99.7,4.09,GBP,GB,,10324 > 281 > 173696 > 260324 > 260327,"Other Watch Parts > Jewellery & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_GB,2023-05-27T04:53:17.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404307800044|0,404307800044,VINTAGE watch parts  - Pocket watch hands -   Watchmakers spares,12.99,GBP,Used,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404307800044?_skw=vintage+watch+spare+parts&hash=item5e229f6fec:g:DR4AAOSwLwVkcYy8,https://i.ebayimg.com/images/g/DR4AAOSwLwVkcYy8/s-l225.jpg,plumpycushions,5773,99.7,4.09,GBP,GB,,10324 > 281 > 173696 > 260324 > 260327,"Other Watch Parts > Jewellery & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_GB,2023-05-27T04:53:14.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404307800075|0,404307800075,VINTAGE watch parts  - Pocket watch hands -   Watchmakers spares,16.99,GBP,Used,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404307800075?_skw=vintage+watch+spare+parts&hash=item5e229f700b:g:SnYAAOSwwFdkcYy9,https://i.ebayimg.com/images/g/SnYAAOSwwFdkcYy9/s-l225.jpg,plumpycushions,5773,99.7,4.09,GBP,GB,,10324 > 281 > 173696 > 260324 > 260327,"Other Watch Parts > Jewellery & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_GB,2023-05-27T04:53:15.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404307800087|0,404307800087,VINTAGE watch parts  - Pocket watch hands -   Watchmakers spares,14.99,GBP,Used,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404307800087?_skw=vintage+watch+spare+parts&hash=item5e229f7017:g:E7EAAOSwlPtkcYy9,https://i.ebayimg.com/images/g/E7EAAOSwlPtkcYy9/s-l225.jpg,plumpycushions,5773,99.7,4.09,GBP,GB,,10324 > 281 > 173696 > 260324 > 260327,"Other Watch Parts > Jewellery & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_GB,2023-05-27T04:53:15.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404307800088|0,404307800088,VINTAGE watch parts  - Pocket watch hands - pair -  Watchmakers spares,14.99,GBP,Used,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404307800088?_skw=vintage+watch+spare+parts&hash=item5e229f7018:g:1NUAAOSwARtkcYy9,https://i.ebayimg.com/images/g/1NUAAOSwARtkcYy9/s-l225.jpg,plumpycushions,5773,99.7,4.09,GBP,GB,,10324 > 281 > 173696 > 260324 > 260327,"Other Watch Parts > Jewellery & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_GB,2023-05-27T04:53:15.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404307800093|0,404307800093,VINTAGE watch parts  - Pocket / watch hands - job lot -  Watchmakers spares,12.99,GBP,Used,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404307800093?_skw=vintage+watch+spare+parts&hash=item5e229f701d:g:UGgAAOSw-~NkcYy-,https://i.ebayimg.com/images/g/UGgAAOSw-~NkcYy-/s-l225.jpg,plumpycushions,5773,99.7,4.09,GBP,GB,,10324 > 281 > 173696 > 260324 > 260327,"Other Watch Parts > Jewellery & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_GB,2023-05-27T04:53:16.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404304951490|0,404304951490,VINTAGE watch parts  - INT - ST - ETA - JOB LOT - Watchmakers spares,34.99,GBP,Used,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404304951490?_skw=vintage+watch+spare+parts&hash=item5e2273f8c2:g:DREAAOSw~BVkbu2p,https://i.ebayimg.com/images/g/DREAAOSw~BVkbu2p/s-l225.jpg,plumpycushions,5773,99.7,4.09,GBP,GB,,10324 > 281 > 173696 > 260324 > 260327,"Other Watch Parts > Jewellery & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_GB,2023-05-25T05:09:58.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404304951491|0,404304951491,VINTAGE watch parts  -  ETA  - 2556 - 255.111 - Watchmakers spares,9.99,GBP,Used,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404304951491?_skw=vintage+watch+spare+parts&hash=item5e2273f8c3:g:UKUAAOSweA1kbu2p,https://i.ebayimg.com/images/g/UKUAAOSweA1kbu2p/s-l225.jpg,plumpycushions,5773,99.7,4.09,GBP,GB,,10324 > 281 > 173696 > 260324 > 260327,"Other Watch Parts > Jewellery & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_GB,2023-05-25T05:09:58.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404304951492|0,404304951492,VINTAGE watch parts - ESA - INT - ST - FEF - JOB LOT - Watchmakers spares,34.99,GBP,Used,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404304951492?_skw=vintage+watch+spare+parts&hash=item5e2273f8c4:g:HYYAAOSwV2hkbu2q,https://i.ebayimg.com/images/g/HYYAAOSwV2hkbu2q/s-l225.jpg,plumpycushions,5773,99.7,4.09,GBP,GB,,10324 > 281 > 173696 > 260324 > 260327,"Other Watch Parts > Jewellery & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_GB,2023-05-25T05:09:59.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404304951494|0,404304951494,VINTAGE watch parts  -  ETA  - 5 1/4 -2340 - 445 - Watchmakers spares,9.99,GBP,Used,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404304951494?_skw=vintage+watch+spare+parts&hash=item5e2273f8c6:g:AnQAAOSwQUhkbu2p,https://i.ebayimg.com/images/g/AnQAAOSwQUhkbu2p/s-l225.jpg,plumpycushions,5773,99.7,4.09,GBP,GB,,10324 > 281 > 173696 > 260324 > 260327,"Other Watch Parts > Jewellery & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_GB,2023-05-25T05:09:59.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404304951495|0,404304951495,VINTAGE watch parts  -  Quartz movement - 1064m - Watchmakers spares,9.99,GBP,Used,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404304951495?_skw=vintage+watch+spare+parts&hash=item5e2273f8c7:g:7P0AAOSwDF1kbu2o,https://i.ebayimg.com/images/g/7P0AAOSwDF1kbu2o/s-l225.jpg,plumpycushions,5773,99.7,4.09,GBP,GB,,10324 > 281 > 173696 > 260324 > 260327,"Other Watch Parts > Jewellery & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_GB,2023-05-25T05:09:59.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404304951497|0,404304951497,VINTAGE watch parts  - INT - ST - FEF - JOB LOT - Watchmakers spares,34.99,GBP,Used,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404304951497?_skw=vintage+watch+spare+parts&hash=item5e2273f8c9:g:pn4AAOSwTDhkbu2p,https://i.ebayimg.com/images/g/pn4AAOSwTDhkbu2p/s-l225.jpg,plumpycushions,5773,99.7,4.09,GBP,GB,,10324 > 281 > 173696 > 260324 > 260327,"Other Watch Parts > Jewellery & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_GB,2023-05-25T05:09:59.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404304951499|0,404304951499,VINTAGE watch parts - AS - JOB LOT - Watchmakers spares,34.99,GBP,Used,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404304951499?_skw=vintage+watch+spare+parts&hash=item5e2273f8cb:g:KTcAAOSwWHZkbu2p,https://i.ebayimg.com/images/g/KTcAAOSwWHZkbu2p/s-l225.jpg,plumpycushions,5773,99.7,4.09,GBP,GB,,10324 > 281 > 173696 > 260324 > 260327,"Other Watch Parts > Jewellery & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_GB,2023-05-25T05:09:59.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404304951501|0,404304951501,VINTAGE watch parts  -  ETA  4211 - 255.111 - Watchmakers spares,8.99,GBP,Used,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404304951501?_skw=vintage+watch+spare+parts&hash=item5e2273f8cd:g:6zUAAOSwIARkbu2q,https://i.ebayimg.com/images/g/6zUAAOSwIARkbu2q/s-l225.jpg,plumpycushions,5773,99.7,4.09,GBP,GB,,10324 > 281 > 173696 > 260324 > 260327,"Other Watch Parts > Jewellery & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_GB,2023-05-25T05:09:59.000Z
2026-07-01T06:49:33+00:00,vintage watch spare parts,UK,EBAY_GB,v1|404304951502|0,404304951502,VINTAGE watch parts  -  ETA  - 220 - 2412 - Watchmakers spares,10.99,GBP,Used,3000,FIXED_PRICE|BEST_OFFER,https://www.ebay.co.uk/itm/404304951502?_skw=vintage+watch+spare+parts&hash=item5e2273f8ce:g:38oAAOSwIKRkbu2t,https://i.ebayimg.com/images/g/38oAAOSwIKRkbu2t/s-l225.jpg,plumpycushions,5773,99.7,4.09,GBP,GB,,10324 > 281 > 173696 > 260324 > 260327,"Other Watch Parts > Jewellery & Watches > Parts, Tools & Guides > Watches, Parts & Accessories > Parts",EBAY_GB,2023-05-25T05:09:59.000Z
