title,avg_price_eur,format,avg_shipping_eur,free_shipping_pct,total_sold,total_sales_eur,last_sold,bids,removed,source_file
Original Rolex 2230 2235 - 311 Aufzugsfeder Mainspring Neu in Verpackung,45.38,Festpreis,0,100,1,45.38,25. Apr 2026,-,FALSE,terapeak_rolex_original_p7.html
ROLEX Oyster Glied Bracelet Link Stahl Gold Steel Gold massiv 15.5 mm original,250.33,Festpreis,7.04,0,1,250.33,31. Mai 2026,-,FALSE,terapeak_rolex_original_p7.html
Rolex Insert GMT PEPSI Inlay neu  original verpackt 1675 16750,318.16,Festpreis,19.27,0,1,318.16,20. Jul 2023,-,FALSE,terapeak_rolex_original_p7.html
3 Stück ORIGINAL Rolex Armbandglied Oysterquartz 17000 Edelstahl Bandglied Link,161.68,Auktion,5.38,0,1,161.68,30. Dez 2024,18,FALSE,terapeak_rolex_original_p7.html
Original Rolex date disc 1570 1560 Submariner GMT Datejust,92.86,Festpreis,13.59,0,1,92.86,13. Mrz 2025,-,FALSE,terapeak_rolex_original_p7.html
Original Rolex 1570 1560 Rotor Weight Oscillator,68.13,Festpreis,6.02,0,1,68.13,5. Mai 2025,-,FALSE,terapeak_rolex_original_p7.html
Original Rolex 3135 3130 3155 Submariner Rotor Weight Oscillator good condition,45.07,Festpreis,6.2,0,1,45.07,25. Okt 2025,-,FALSE,terapeak_rolex_original_p7.html
"Rolex Box und Rolex Prospekt und Rolex Hülle, alles Original",99.25,Auktion,7.44,0,1,99.25,4. Nov 2025,1,FALSE,terapeak_rolex_original_p7.html
ORIGINAL Rolex Datejust 36mm Motor gedrehte Edelstahl Lünette + PLEXI Glass Neu,69.95,Auktion,6.19,0,1,69.95,29. Nov 2025,1,FALSE,terapeak_rolex_original_p7.html
"Rolex Daytona Elprimero  Gold Krone Crown 7mm, 24-703-8 16500,16528 Originale",202.15,Festpreis,6.89,0,1,202.15,1. Feb 2026,-,FALSE,terapeak_rolex_original_p7.html
Originales Rolex Bandglied für Oyster Band mit 20mm Anstößen #1,35.31,Auktion,6.25,0,1,35.31,21. Dez 2025,1,FALSE,terapeak_rolex_original_p7.html
Originaler Rolex Siegelanhänger Hangtag,8.02,Auktion,4.21,0,1,8.02,11. Jan 2026,1,FALSE,terapeak_rolex_original_p7.html
Originales Rolex Bandglied für Oyster Band mit 20mm Anstößen #2,45.15,Auktion,6.22,0,1,45.15,20. Jan 2026,1,FALSE,terapeak_rolex_original_p7.html
ROLEX oyster original Glied Link matt 15.5 16520 16700 16710 16570 16600 114270,37.29,Festpreis,0,100,1,37.29,28. Mrz 2024,-,FALSE,terapeak_rolex_original_p7.html
"ORIGINAL ROLEX 15,4mm BANDGLIED OYSTER LINK MASSIV EDELSTAHL DAYTONA GMT",44.13,Festpreis,0,100,1,44.13,13. Jan 2025,-,FALSE,terapeak_rolex_original_p7.html
"ROLEX GLIED LINK JUBILEE original stahl 15,5 gold bicolor 62523 36er datejust",44.49,Festpreis,0,100,1,44.49,10. Feb 2025,-,FALSE,terapeak_rolex_original_p7.html
Original Rolex Schlüsselanhänger & Kreditkartenetui NEU - TOP !!!,75.3,Auktion,5.51,0,1,75.3,19. Okt 2025,1,FALSE,terapeak_rolex_original_p7.html
Ersatzglied original ROLEX Submariner 14060 16610 Explorer 2 etc,66.13,Festpreis,5.57,0,1,66.13,14. Jan 2024,-,FALSE,terapeak_rolex_original_p7.html
Ersatzglied original ROLEX Submariner 14060 16610 Explorer 2 etc,70.32,Festpreis,5.53,0,1,70.32,20. Jan 2024,-,FALSE,terapeak_rolex_original_p7.html
Ersatzglied original ROLEX Submariner 14060 16610 Explorer 2 etc,71.29,Festpreis,5.53,0,1,71.29,16. Mrz 2024,-,FALSE,terapeak_rolex_original_p7.html
Ersatzglied original ROLEX Submariner 14060 16610 Explorer 2 etc,71.07,Festpreis,5.51,0,1,71.07,21. Mrz 2024,-,FALSE,terapeak_rolex_original_p7.html
Original Neu Rolex Damen Datejust 69173 79173 Band Armband 2 Glieder #104,155.06,Festpreis,24.56,0,1,155.06,8. Jan 2025,-,FALSE,terapeak_rolex_original_p7.html
"Rolex Cal. 3035, 3075, Original Datumsscheibe 16660 uvm",48.42,Auktion,2.62,0,1,48.42,2. Aug 2025,4,FALSE,terapeak_rolex_original_p7.html
Original ROLEX 600-8 Gold Crown 6mm Datejust Day-Date 16013 1803 16253 #380,171.85,Festpreis,27.87,0,1,171.85,14. Sep 2025,-,FALSE,terapeak_rolex_original_p8.html
Rolex Uhrenteile 4130-120 Unruhbrücke Teil 120 Original,197.72,Festpreis,19.08,0,5,988.58,8. Jan 2026,-,FALSE,terapeak_rolex_original_p8.html
ORIGINAL ROLEX 6 mm Krone Crown gold golden Datejust Day-Date 1601 1601 1803,83.13,Festpreis,5.45,0,1,83.13,6. Nov 2023,-,FALSE,terapeak_rolex_original_p8.html
Rolex Submariner Original-Box Montres Rolex Geneve 10 001 Holz Originalverpackun,41.42,Festpreis,6.12,0,1,41.42,12. Mrz 2024,-,FALSE,terapeak_rolex_original_p8.html
Original Rolex Schließe in Stahl Dornschließe 16mm Durchmesser,92.61,Auktion,5.13,0,1,92.61,20. Mrz 2024,1,FALSE,terapeak_rolex_original_p8.html
ORIGINAL ROLEX DATEJUST 36 TURN-O-GRAPH 16264 PAPIERE GARANTIEKARTE 1992 E442654,135.7,Festpreis,26.23,0,1,135.7,16. Dez 2024,-,FALSE,terapeak_rolex_original_p8.html
ORIGINAL ROLEX HANG Tag Datejust 41 M126334 126334 Oyster M,45.08,Festpreis,6.35,0,1,45.08,28. Apr 2024,-,FALSE,terapeak_rolex_original_p8.html
Original Rolex Schließe in 750er Gold Dornschließe 16mm Durchmesser,228.58,Auktion,5.04,0,1,228.58,20. Apr 2024,1,FALSE,terapeak_rolex_original_p8.html
Original Rolex 555B Stahl 20mm Endglieder GMT Explorer Datejust 62510H I467,177.26,Festpreis,7.6,0,1,177.26,5. Jul 2025,-,FALSE,terapeak_rolex_original_p8.html
Rolex Datejust 36mm 126200 Glas Dichtung original Rolex 01.2.25-7035-4 C1 I304,31.63,Festpreis,0,100,1,31.63,15. Feb 2025,-,FALSE,terapeak_rolex_original_p8.html
ORIGINAL ROLEX Hang Tag DAYTONA 116520 grün Verkaufsschild Anhänger,20.15,Festpreis,29.22,0,1,20.15,12. Sep 2025,-,FALSE,terapeak_rolex_original_p8.html
ORIGINAL ROLEX Zeigersatz ZEIGER Hands Cal 1560 1570 1501 1505 1500 TRITIUM,129.04,Festpreis,6.9,0,1,129.04,11. Mrz 2026,-,FALSE,terapeak_rolex_original_p8.html
NEU Rolex 317-116260 Feder Kugel Ratsche Submariner Ring 116610 x1pc Original,48.66,Festpreis,25.35,0,1,48.66,4. Mai 2026,-,FALSE,terapeak_rolex_original_p8.html
ORIGINAL ROLEX Kartenhalter Dokumentenhalter Card Holder 101 00 41 grün 8x11 cm,65.26,Festpreis,6.16,0,1,65.26,3. Feb 2025,-,FALSE,terapeak_rolex_original_p8.html
1 Stück ORIGINAL ROLEX GEHÄUSE Lady Datejust Oyster Perpetual Date Ref. 6618,258.31,Festpreis,5.64,0,1,258.31,28. Dez 2023,-,FALSE,terapeak_rolex_original_p8.html
Original Rolex 555 Endlinks Steel 555 20mm Jubilee Datejust GMT I519,168.35,Festpreis,7.21,0,1,168.35,27. Sep 2024,-,FALSE,terapeak_rolex_original_p8.html
"Original Tudor Submariner Krone Stahl inklusive Tubus, Stahl",36.12,Auktion,13.43,0,1,36.12,23. Dez 2024,11,FALSE,terapeak_rolex_original_p8.html
"Original Rolex Krone Stahl für Submariner, 7 mm Durchmesser, inklusive Tubus",41.87,Auktion,5.37,0,1,41.87,18. Mrz 2025,7,FALSE,terapeak_rolex_original_p8.html
ORIGINAL ROLEX DATEJUST 26 6917 Oyster PAPIERE GARANTIEKARTE 1978 22826 LC100,196.85,Festpreis,28.54,0,1,196.85,11. Jun 2025,-,FALSE,terapeak_rolex_original_p8.html
ORIGINAL ROLEX Zeigersatz ZEIGER Hands Cal 1560 1570 1501 1505 1500 TRITIUM,102.35,Festpreis,29.68,0,1,102.35,27. Jan 2026,-,FALSE,terapeak_rolex_original_p8.html
"Original ROLEX Anker  ""300m/1000ft"" z.B. für Submariner 14060/14060M/16610",40.93,Auktion,6.33,0,1,40.93,27. Jan 2026,1,FALSE,terapeak_rolex_original_p8.html
"Original ROLEX Anker  ""1220m/4000ft"" z.B. für Sea Dweller 16600",61.26,Auktion,6.32,0,1,61.26,1. Feb 2026,1,FALSE,terapeak_rolex_original_p8.html
Original ROLEX Schließe Faltschließe 20 mm Stahl von Rolex Uhr Date Just,71.02,Auktion,8.01,0,1,71.02,6. Feb 2026,1,FALSE,terapeak_rolex_original_p8.html
"Original ROLEX Anker  ""200m/660ft"" z.B. für Submariner 5513",172.77,Festpreis,6.29,0,1,172.77,27. Feb 2026,-,FALSE,terapeak_rolex_original_p8.html
Original Rolex 14mm Gelbgold Rolex SA SWISS Dornschliesse 18K 750 GG,417.74,Festpreis,6.16,0,1,417.74,21. Mrz 2026,-,FALSE,terapeak_rolex_original_p8.html
Original Rolex Jubilee Stahlband 6251H von Datejust 1603,592.14,Festpreis,6.22,0,1,592.14,31. Mai 2026,-,FALSE,terapeak_rolex_original_p8.html
ROLEX Lady Oyster Perpetual Deckel Gehäuse Boden Case back 6517 II.69 original,104.69,Festpreis,22.96,0,1,104.69,22. Sep 2023,-,FALSE,terapeak_rolex_original_p8.html
ROLEX Lady Oyster Perpetual Deckel Gehäuse Boden Case back 6517 II.70 original,99.37,Festpreis,18.4,0,1,99.37,28. Apr 2024,-,FALSE,terapeak_rolex_original_p8.html
ROLEX GMT Master Ref 16753 16758 24 Zeiger Hand Gold Vanilla Tritium original 1,84.53,Festpreis,42.27,0,1,84.53,5. Jul 2023,-,FALSE,terapeak_rolex_original_p8.html
ROLEX Kronrad cal 3135 3155 3175 3185 part 210 CROWN WHEEL original,55.95,Festpreis,7.12,0,1,55.95,5. Feb 2026,-,FALSE,terapeak_rolex_original_p8.html
ROLEX Klemmscheibe cal 1520 1530 1560 1570 1575 part 7911 spring clip original,28.95,Festpreis,6.99,0,1,28.95,4. Aug 2025,-,FALSE,terapeak_rolex_original_p8.html
ROLEX Daytona cal 4130 205 Kupplung Trieb Kupplungstrieb Sliding pinion original,66.53,Festpreis,6.38,0,1,66.53,26. Sep 2023,-,FALSE,terapeak_rolex_original_p8.html
Rolex Oyster Swimpruf Preisschild Hang Tag grün green Hangtag original L Serie,42.75,Festpreis,6.65,0,1,42.75,28. Dez 2023,-,FALSE,terapeak_rolex_original_p8.html
ROLEX Hemmungsrad Ankerrad cal 3135 3155 3185 part 410 ESCAPE WHEEL original,64.79,Festpreis,6.98,0,1,64.79,26. Mrz 2026,-,FALSE,terapeak_rolex_original_p8.html
ROLEX Federhaus Federwelle cal 1530 1570 part 7827 7826 BARREL Arbor original,46.04,Festpreis,18.42,0,1,46.04,25. Apr 2024,-,FALSE,terapeak_rolex_original_p8.html
ROLEX Zeigerstellrad Uhrwerk cal 1530 1570 1575 part 7887 setting wheel original,35.94,Festpreis,41.47,0,1,35.94,24. Apr 2024,-,FALSE,terapeak_rolex_original_p8.html
ROLEX Grossbodenrad cal 3135 3155 3175 3185 part 330 Great wheel original,53.16,Festpreis,18.65,0,1,53.16,6. Jul 2024,-,FALSE,terapeak_rolex_original_p8.html
ROLEX Wippe für Nocken cal 3135 3155 3175 3185 part 633 YOKE for cam original,45.82,Festpreis,6.55,0,1,45.82,1. Sep 2023,-,FALSE,terapeak_rolex_original_p8.html
ROLEX Sekundenrad für cal 3155 3186 3185 GMT part 360 second wheel original,67.48,Festpreis,17.76,0,1,67.48,11. Feb 2025,-,FALSE,terapeak_rolex_original_p8.html
ROLEX Umkehrrad montiert cal 1530 1560 1570 - 7912 reversing wheel original,90.03,Festpreis,6.37,0,1,90.03,13. Okt 2023,-,FALSE,terapeak_rolex_original_p8.html
ROLEX Räderwerkbrücke Train Wheel Bridge Lady cal 2030 2035 part 4412 original,76.12,Festpreis,19.03,0,1,76.12,26. Jul 2023,-,FALSE,terapeak_rolex_original_p9.html
ROLEX Wechselrad Minute Wheel cal 1520 1530 1560 1570 1575 part 7888 original,35.34,Festpreis,20.19,0,1,35.34,5. Jan 2026,-,FALSE,terapeak_rolex_original_p9.html
ROLEX Oyster Glied Stahl 18 kt Gold Bracelet LINK 10mm für Lady Damen original 2,113.63,Festpreis,6.55,0,1,113.63,1. Jun 2024,-,FALSE,terapeak_rolex_original_p9.html
ROLEX Oyster Glied Stahl 18 kt Gold Bracelet LINK 10 mm für Lady Damen original,93.29,Festpreis,6.53,0,1,93.29,2. Feb 2024,-,FALSE,terapeak_rolex_original_p9.html
ROLEX Submariner 1680 Daytona Paul Newman Krone 18KT GOLD Crown 7 mm original,300.89,Festpreis,7.02,0,1,300.89,8. Dez 2025,-,FALSE,terapeak_rolex_original_p9.html
ROLEX Kleinbodenrad Third Wheel für Uhrwerk cal 2030 2035 part 4425 original,55.03,Festpreis,6.53,0,1,55.03,24. Mai 2024,-,FALSE,terapeak_rolex_original_p9.html
ROLEX Kupplungstrieb cal 2030 2035 part 4440 Sliding pinion original,69.92,Festpreis,6.53,0,1,69.92,1. Mrz 2024,-,FALSE,terapeak_rolex_original_p9.html
ROLEX Rotor Schwungmasse cal 3035 3055 part 5063 oscillating weight original,131.26,Festpreis,6.56,0,1,131.26,26. Jun 2023,-,FALSE,terapeak_rolex_original_p9.html
ROLEX Raste für Winkelhebel Jumper for setting lever cal 1120 1160 6650 original,67.74,Festpreis,19.35,0,1,67.74,18. Jul 2023,-,FALSE,terapeak_rolex_original_p9.html
ROLEX Datumfinger Day Date cal 3055 5055 part 5132 Date Finger original,90,Festpreis,20,0,1,90,25. Jun 2025,-,FALSE,terapeak_rolex_original_p9.html
ROLEX Pearlmaster Glied Bracelet LINK 18KT Weißgold Lady Damen 13 mm original,592.24,Festpreis,20.75,0,1,592.24,9. Aug 2023,-,FALSE,terapeak_rolex_original_p9.html
ROLEX Lady Damen Deckel Gehäuse Boden Case Back 69000A Steel Stahl original,184.25,Festpreis,18.9,0,1,184.25,11. Jan 2024,-,FALSE,terapeak_rolex_original_p9.html
ROLEX Schließe Dornschließe Stiftschließe Buckle Vergoldet Plaque 16 mm original,167.02,Festpreis,6.5,0,1,167.02,27. Aug 2023,-,FALSE,terapeak_rolex_original_p9.html
ROLEX Submariner Daytona GMT 18 kt Gold Krone Crown 7 mm 24-703-8 90's original,168.35,Festpreis,18.7,0,1,168.35,3. Jun 2024,-,FALSE,terapeak_rolex_original_p9.html
ROLEX Datumscheibe cal 3135 3155 3175 3185 16200 Date disc Weiß White original,116.68,Festpreis,18.52,0,1,116.68,9. Mai 2024,-,FALSE,terapeak_rolex_original_p9.html
ROLEX Submariner 16613 16618 16803 Lünette INLAY Bezel Insert Einlage original,118.03,Festpreis,6.36,0,1,118.03,19. Okt 2023,-,FALSE,terapeak_rolex_original_p9.html
ROLEX Cellini Krone Crown 18 Kt GOLD Gelbgold 4 mm vintage original,120.58,Festpreis,6.54,0,1,120.58,18. Jan 2024,-,FALSE,terapeak_rolex_original_p9.html
ROLE Krone Crown 18 Kt GOLD Gelbgold 4 mm vintage original,75.5,Festpreis,6.61,0,1,75.5,5. Jan 2024,-,FALSE,terapeak_rolex_original_p9.html
ROLEX Datejust Krone Crown Stahl Steel Ø 6 mm Aufzugwelle Stem cal 3235 original,157.36,Festpreis,6.48,0,1,157.36,7. Feb 2024,-,FALSE,terapeak_rolex_original_p9.html
ROLEX Datejust 1601 Krone Crown Edelstahl Steel Ø 6 mm original,18.88,Auktion,4.52,0,1,18.88,10. Mrz 2024,6,FALSE,terapeak_rolex_original_p9.html
ROLEX Schließe Faltschließe Folding Clasp Hecho en Mexico JM Herren original,166.46,Festpreis,6.33,0,1,166.46,17. Dez 2024,-,FALSE,terapeak_rolex_original_p9.html
ROLEX Datumscheibe cal 3135 3155 3175 3185 16100 Date disc Beige original,79.93,Festpreis,7,0,1,79.93,29. Nov 2025,-,FALSE,terapeak_rolex_original_p9.html
ROLEX Lady Datejust 179178 179173 Krone Crown 18 KT GOLD 24-531-8 Ø 5mm original,160.16,Festpreis,45.05,0,1,160.16,12. Okt 2025,-,FALSE,terapeak_rolex_original_p9.html
Konvolut Original Rolex Kronen Gold Datejust Pepetual Twinlock,53.28,Auktion,4.88,0,1,53.28,5. Jan 2025,1,FALSE,terapeak_rolex_original_p9.html
"2x original ROLEX Anschlussglied 15,5 mm Stahl&Gold  Oyster Band  Submariner",75.55,Auktion,5.51,0,1,75.55,9. Jan 2025,10,FALSE,terapeak_rolex_original_p9.html
"Konvolut Original Rolex Kronen Gold GMT Master, Submariner, Daytona Triplock",177.01,Auktion,0,100,1,177.01,19. Jan 2025,2,FALSE,terapeak_rolex_original_p9.html
Konvolut Original Rolex Kronen Gold Datejust Pepetual Twinlock,212.41,Auktion,0,100,1,212.41,19. Jan 2025,1,FALSE,terapeak_rolex_original_p9.html
Konvolut Original Rolex Kronen Gold Datejust Pepetual Day Date Monoblock,106.21,Auktion,0,100,1,106.21,19. Jan 2025,2,FALSE,terapeak_rolex_original_p9.html
"Original Rolex Krone Stahl GMT Master, Submariner, Daytona Monoblock",27.13,Auktion,4.96,0,1,27.13,26. Jan 2025,1,FALSE,terapeak_rolex_original_p9.html
ROLEX Yacht Master Sekundenrad second wheel cal 4160 part 360 original,129.08,Festpreis,45.03,0,1,129.08,13. Aug 2025,-,FALSE,terapeak_rolex_original_p9.html
ROLEX 25-12 Tropic Glas Plexi Plexiglas acrylic crystal Ref 1002 1003 original,74.36,Festpreis,6.5,0,1,74.36,6. Mrz 2025,-,FALSE,terapeak_rolex_original_p9.html
ROLEX Lady President Armband Glied Bracelet Link 18 KT 750 Gold 10 mm original,215.05,Festpreis,6.55,0,1,215.05,3. Apr 2025,-,FALSE,terapeak_rolex_original_p9.html
ROLEX Daytona Glas Saphirglas Crystal Glass mit Titan Ring 25-7000 Logo original,199.58,Festpreis,7.02,0,1,199.58,9. Aug 2025,-,FALSE,terapeak_rolex_original_p9.html
ROLEX Oysterquartz Bügel für Batterie cal 5035 6012 6013 circuit bridle original,240.8,Festpreis,43.87,0,1,240.8,24. Apr 2025,-,FALSE,terapeak_rolex_original_p9.html
"Konvolut Original Rolex Kronen Stahl GMT Master, Submariner, Daytona Triplock",97.88,Auktion,6.84,0,1,97.88,25. Mai 2025,1,FALSE,terapeak_rolex_original_p9.html
ROLEX Mutter für Kalenderrad cal 3035 part 5093 calender wheel nut original,32.75,Festpreis,6.94,0,1,32.75,4. Nov 2025,-,FALSE,terapeak_rolex_original_p9.html
ROLEX Sea Dweller 116600 Oyster Swimpruf Hang Tag grün green Hangtag original,35.04,Festpreis,7,0,1,35.04,17. Nov 2025,-,FALSE,terapeak_rolex_original_p9.html
ROLEX Schrauben für Gehäuse cal 3035 55053 2 Stück screw for watch case original,39.71,Festpreis,20.37,0,1,39.71,4. Feb 2026,-,FALSE,terapeak_rolex_original_p9.html
ROLEX Oysterquartz Bügel für Batterie cal 5035 6013 bridle for battery original,83.08,Festpreis,18.67,0,1,83.08,3. Dez 2023,-,FALSE,terapeak_rolex_original_p9.html
Spezial Federstege ohne Schulter 20 mm (2 mm) für neuere Rolex Modelle 2 Stück,5.72,Festpreis,4.8,97,289,1654.21,10. Jun 2026,-,FALSE,terapeak_rolex_p1.html
Bandschrauben kompatibel für Rolex Stahlarmbänder - 5 Stück,12.88,Festpreis,8.35,93,134,1726.43,7. Mai 2026,-,FALSE,terapeak_rolex_p1.html
Bandschraube für RLX Stahlarmbänder Edelstahl Armbänder Schraube Screw Spezial,5.59,Festpreis,5.68,96,111,620.97,4. Jun 2026,-,FALSE,terapeak_rolex_p1.html
Schraubkrone kompatibel zu Rolex Kronen 5.3 - 7.0 mm für Rolex Uhren,17.66,Festpreis,8.57,89,103,1819.38,16. Apr 2026,-,FALSE,terapeak_rolex_p1.html
Spezial Federstege ohne Schulter 20 mm für Rolex Spezialdurchmesser 2 Stück,5.83,Festpreis,11.41,98,118,687.92,29. Apr 2026,-,FALSE,terapeak_rolex_p1.html
Spezial Edelstahl  Federsteg mit Schulter kompatibel zu Rolex - 2 Stück,5.25,Festpreis,3.83,93,73,382.91,25. Apr 2026,-,FALSE,terapeak_rolex_p1.html
Spezial Federstege mit Schulter Edelstahl kompatibel zu Rolex - 10 Stück,9.26,Festpreis,12.17,98,57,527.66,2. Jun 2026,-,FALSE,terapeak_rolex_p1.html
Verlängerungsglied neue Version kompatibel zum Rolex Oyster Herren Armband 93250,67.01,Festpreis,8.69,95,50,3350.59,4. Mai 2026,-,FALSE,terapeak_rolex_p1.html
Verlängerungsglied Stahl kompatibel zum Rolex Oyster Herren Armband 78790A,52.25,Festpreis,10.26,86,42,2194.37,17. Feb 2026,-,FALSE,terapeak_rolex_p1.html
Verlängerungsglied Stahl kompatibel zum Rolex Oyster Herren Armband 93150,52.57,Festpreis,8.51,93,45,2365.67,17. Mai 2026,-,FALSE,terapeak_rolex_p1.html
"Fliplock Sicherheitsbügel 17,3 mm kompatibel zu SEL RLX Oyster Armband 93150",28.64,Festpreis,8.94,48,28,801.77,22. Mrz 2026,-,FALSE,terapeak_rolex_p1.html
"Fliplock Sicherheitsbügel 17,2 mm gebürstet kompatibel zu RLX Oyster 93150-20",24.93,Festpreis,7.61,61,23,573.5,28. Mrz 2026,-,FALSE,terapeak_rolex_p1.html
Lünetten Klickfeder kompatibel zu Rolex GMT Master SWISS MADE,28.65,Festpreis,10.1,89,20,572.89,20. Mai 2026,-,FALSE,terapeak_rolex_p1.html
#A19 ORIG ROLEX BANDGLIED GLIED 116500 116710 116520 116400 116300 126334 126300,105.07,Festpreis,6.98,0,22,2311.59,12. Jun 2026,-,FALSE,terapeak_rolex_p1.html
Dornschließe Edelstahl für Nylon Uhrenarmbänder 20 & 22 mm Schild,5.32,Festpreis,2.89,22,26,138.32,13. Jan 2026,-,FALSE,terapeak_rolex_p1.html
Verlängerungsglied neue Version kompatibel zum Rolex Oyster Herren Armband 77200,67.69,Festpreis,9.23,88,18,1218.43,23. Apr 2026,-,FALSE,terapeak_rolex_p1.html
"Kunststoff Ersatzglas kompatibel zu Rolex Submariner 5512, 5513, 5514",26.16,Festpreis,9.05,60,17,444.84,13. Jan 2026,-,FALSE,terapeak_rolex_p1.html
AUFZUGSWELLE STEM Rolex KALIBER 3130-3135-3155-3175-3185 Premium Qualität,11.66,Festpreis,6.13,80,19,221.51,11. Mai 2026,-,FALSE,terapeak_rolex_p1.html
"Acryl Ersatzglas kompatibel zu Rolex für Datejust Turnograph 16000, 16030, 16250",29.79,Festpreis,8.83,71,16,476.67,19. Apr 2026,-,FALSE,terapeak_rolex_p1.html
"Zeigerspiel ""Datejust"" style gelb kompatibel zu Rolex Kal. 3035/3135",19.09,Festpreis,8.85,79,16,305.4,6. Jan 2026,-,FALSE,terapeak_rolex_p1.html
Faltschliesse Silber passend für Datejust Oyster edelstahl,15.22,Festpreis,2.78,0,17,258.77,11. Dez 2023,-,FALSE,terapeak_rolex_p1.html
#A19 NEU ORIG. ROLEX BANDGLIED GLIED 116610 114060 116600 116660 114200 116900,105.97,Festpreis,6.96,0,17,1801.53,16. Mai 2026,-,FALSE,terapeak_rolex_p1.html
"Acryl Ersatzglas kompatibel zu Rolex  5520, 5500, 1005, 1010, 1028, 1030, 1035",27.84,Festpreis,5.59,92,15,417.65,8. Jun 2026,-,FALSE,terapeak_rolex_p1.html
"Acryl Ersatzglas kompatibel zu Rolex für GMT I, Explorer II 1655, 1675, 16750",29.67,Festpreis,10.02,62,14,415.41,4. Feb 2026,-,FALSE,terapeak_rolex_p1.html
Spezial Federstege ohne Schulter 20mm für Rolex (2 St.) mit Federstegwerkzeug,7.12,Festpreis,0,100,13,92.49,13. Dez 2025,-,FALSE,terapeak_rolex_p1.html
"Federstege 20mm x 1,8mm für Rolex vintage Springbars",20.12,Festpreis,4.65,0,16,322.01,27. Apr 2026,-,FALSE,terapeak_rolex_p1.html
Spezial Federstege mit Schulter kompatibel zu Rolex 2 Stück + Federstegwerkzeug,6.56,Festpreis,7.49,83,12,78.72,23. Mrz 2026,-,FALSE,terapeak_rolex_p1.html
"Automatik Zugfeder 771 für OMEGA 1040, ETA 2892 , LONGINES 624.2, ZENITH 49.0",23.31,Festpreis,9.48,75,12,279.76,5. Apr 2026,-,FALSE,terapeak_rolex_p1.html
Zugfeder passend für Rlx 3135 3136 3155 3175 3186  Kaliber Mainspring 3135-311,22.72,Festpreis,5.81,0,13,295.36,24. Mrz 2026,-,FALSE,terapeak_rolex_p1.html
#A19 NEU ORIG. ROLEX BANDGLIED GLIED 116610 114060 116600 116660 114200 116900,90.1,Festpreis,10.02,0,12,1081.11,16. Apr 2025,-,FALSE,terapeak_rolex_p1.html
Verlängerungsglied bicolor 18kt kompatibel zum Rolex Oyster Herren Armband 93153,169.94,Festpreis,0,100,12,2039.25,18. Nov 2025,-,FALSE,terapeak_rolex_p1.html
"Automatik Zugfeder 771 für ETA 2821, 2824, 2827, 2830, 2832, 2833, 2839",23.42,Festpreis,0,100,12,280.99,11. Mai 2026,-,FALSE,terapeak_rolex_p1.html
"rolex 3130 / 3135 generic ratchet wheel, part no. 3135-305",28.34,Festpreis,3.28,0,15,425.07,14. Jan 2026,-,FALSE,terapeak_rolex_p1.html
ROLEX Oysterquartz Schrauben für Batterie Bügel 2 Screws cal 5035 5055 - 56002,42.28,Festpreis,19.13,0,11,465.1,9. Mrz 2026,-,FALSE,terapeak_rolex_p1.html
Spezial Federsteg Edelstahl mit Schulter kompatibel zu Rolex - 2 Stück,3.69,Festpreis,0,100,13,47.92,26. Nov 2023,-,FALSE,terapeak_rolex_p1.html
Schraubkrone kompatibel mit Rolex Kronen 5.3 - 7.0 mm für Rolex Uhren Krone,16.24,Festpreis,9.45,80,10,162.35,23. Nov 2023,-,FALSE,terapeak_rolex_p1.html
"Acryl Ersatzglas kompatibel Rolex  für Daytona, Oyster, Explorer 6240, 6265, 550",24.24,Festpreis,8.88,90,11,266.66,3. Dez 2025,-,FALSE,terapeak_rolex_p1.html
Zugfeder passend für Rlx 1530 1535 1555 1560 1570 Kaliber Mainspring 1530-7825,21.99,Festpreis,4.01,0,10,219.94,7. Aug 2025,-,FALSE,terapeak_rolex_p1.html
Rolex Dornschließe Gold  ( vergoldet )16mm  TOP Zustand,115.48,Festpreis,23.75,60,10,1154.74,11. Aug 2025,-,FALSE,terapeak_rolex_p1.html
Federstege 20mm x 2mm für Rolex vintage Springbars,20.06,Festpreis,4.56,0,10,200.59,18. Mai 2026,-,FALSE,terapeak_rolex_p1.html
ROLEX Lady Datejust 69170 GMT-Master 1675 Krone Crown Edelstahl Steel Ø5.2 mm,139.56,Festpreis,13.29,0,2,279.12,15. Mrz 2026,-,FALSE,terapeak_rolex_p10.html
XST - Federstege - Rolex Datejust 16233 kompatibel - 2 Stück,10.2,Festpreis,6.45,0,2,20.39,8. Aug 2025,-,FALSE,terapeak_rolex_p10.html
Rolex Oyster O-ring Dichtung Referenz 17010 - 17013 Armbanduhren deckel dichtung,12.34,Festpreis,2.84,0,4,49.33,27. Aug 2024,-,FALSE,terapeak_rolex_p10.html
Zugfeder passend für 2130 or 2135 Rolex Kaliber Armbanduhr Mainspring 2135-311,21.45,Festpreis,4.9,0,2,42.89,23. Jan 2024,-,FALSE,terapeak_rolex_p10.html
Zugfeder passend für 2030 or 2035 Rolex Kaliber Armbanduhr Mainspring 2035-4419,22.75,Festpreis,5.07,0,2,45.51,15. Jan 2026,-,FALSE,terapeak_rolex_p10.html
