item_number,title,price_eur,currency,condition,seller_type,sold_date_iso,sold_date_raw,is_sold,shipping_eur,free_shipping,best_offer,location,seller,url,source_page
387801036755,Rolex Datejust 36  Zifferblatt Dail  Black Roman für Ref. beginnend mit 1162,360.0,EUR,Gebraucht,Privat,2026-06-16,16. Jun 2026,1,10.0,0,0,,tcshamburg 100% positiv (171),https://www.ebay.de/itm/387801036755,ebay_sold_p5.html
185572565169,ROLEX 2130 2135 568 OSZILLIERENDE MASSENACHSE KOMPATIBEL Rotor axle swiss,25.0,EUR,Gebraucht,Gewerblich,2026-06-16,16. Jun 2026,1,13.0,0,0,"Sofort-Kaufen +EUR 13,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","watchparts-italy 99,5% positiv (3.454)",https://www.ebay.de/itm/185572565169,ebay_sold_p5.html
406596349728,ROLEX weißes Zifferblatt für Air-King 34 mm Ref. 14010 14000 Kaliber: 3000 Referenz: ...,379.0,EUR,Gebraucht,Gewerblich,2026-06-16,16. Jun 2026,1,19.0,0,0,"Sofort-Kaufen +EUR 19,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","fornitura_boccacci 99,9% positiv (4.089)",https://www.ebay.de/itm/406596349728,ebay_sold_p5.html
165618733953,Rolex 1030-7016 Clip Masse Oscillante Federclip für Schwinggewicht NEU,29.9,EUR,Neu,Gewerblich,2026-06-16,16. Jun 2026,1,13.5,0,0,"Sofort-Kaufen +EUR 13,50 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","sabaec 99,9% positiv (22.965)",https://www.ebay.de/itm/165618733953,ebay_sold_p5.html
164553310915,Dichtungen komplett Kit Gaskets for Rolex Datejust 16000- 16003 - 16013 - 16014,6.9,EUR,Neu,Gewerblich,2026-06-16,16. Jun 2026,1,13.5,0,0,"Sofort-Kaufen +EUR 13,50 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","sabaec 99,9% positiv (22.965)",https://www.ebay.de/itm/164553310915,ebay_sold_p5.html
406566889618,"GENERIC Kompatibel Saphirglas Ref. 285 Kein Logo für ROLEX Sea-D, Ø 28,5 x...",56.0,EUR,Neu,Gewerblich,2026-06-16,16. Jun 2026,1,19.0,0,0,"Sofort-Kaufen +EUR 19,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","fornitura_boccacci 99,9% positiv (4.089)",https://www.ebay.de/itm/406566889618,ebay_sold_p5.html
267694443579,Rolex Air King 5500 Papagei Duck Zifferblatt Zifferblatt,180.0,EUR,Neu (Sonstige),Privat,2026-06-16,16. Jun 2026,1,15.0,0,1,"oder Preisvorschlag +EUR 15,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",giacoromel 100% positiv (76),https://www.ebay.de/itm/267694443579,ebay_sold_p5.html
377184687356,Rolex Datejust Booklet Original Deutsch Handbuch Anleitung,29.0,EUR,Gebraucht,Privat,2026-06-16,16. Jun 2026,1,6.19,0,0,,"dxbf-86 99,5% positiv (331)",https://www.ebay.de/itm/377184687356,ebay_sold_p5.html
358525428810,Rolex GMT Master 16700/16750/16760/16710 Black Tritium Dial/Zifferblatt,699.0,EUR,Gebraucht,Gewerblich,2026-06-16,16. Jun 2026,1,19.0,0,1,,luxewatchesgermany 100% positiv (92),https://www.ebay.de/itm/358525428810,ebay_sold_p5.html
318211229499,Rolex Submariner Date Booklet IMR-SUB-EN-20 - 10.2020,75.0,EUR,Gebraucht,Gewerblich,2026-06-16,16. Jun 2026,1,16.0,0,0,"Sofort-Kaufen +EUR 16,00 Lieferung  Spanien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","aswatches_parts 99,8% positiv (1.023)",https://www.ebay.de/itm/318211229499,ebay_sold_p5.html
800054588977,Daytona Leopard Zifferblatt,700.0,EUR,Neu (Sonstige),Privat,2026-06-16,16. Jun 2026,1,25.0,0,1,"Preisvorschlag akzeptiert +EUR 25,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",fa_628642 100% positiv (18),https://www.ebay.de/itm/800054588977,ebay_sold_p5.html
336181016766,REPLACEMENT PART ROLEX ORIGINAL CALIBRE.3035 - PART 5095.,95.0,EUR,Neu,Gewerblich,2025-12-05,5. Dez 2025,1,16.0,0,0,"Sofort-Kaufen +EUR 16,00 Lieferung  Spanien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","dimar2018 99,8% positiv (11.466)",https://www.ebay.de/itm/336181016766,ebay_sold_p5.html
185667441095,ROLEX DATEJUST 1601 STAHLKUGEL SET KOMPATIBEL - ROLEX FIT HANDS SET 1570,25.0,EUR,Neu,Gewerblich,2026-06-16,16. Jun 2026,1,13.0,0,0,"Sofort-Kaufen +EUR 13,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","watchparts-italy 99,5% positiv (3.454)",https://www.ebay.de/itm/185667441095,ebay_sold_p5.html
398048822377,Rolex 603-0 Couronne - Crown,80.5,EUR,Gebraucht,Gewerblich,2026-06-16,16. Jun 2026,1,9.0,0,0,"Sofort-Kaufen +EUR 9,00 Lieferung  Frankreich Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","manz15 99,5% positiv (8.231)",https://www.ebay.de/itm/398048822377,ebay_sold_p5.html
406654105866,#1811 USED ROLEX 25-118 ACRYLGLAS 1601 1603 1600 1608 DATEJUST PLEXY ORIGINAL,69.99,EUR,Gebraucht,Gewerblich,2026-06-16,16. Jun 2026,1,6.95,0,0,,state_of_time 100% positiv (3.803),https://www.ebay.de/itm/406654105866,ebay_sold_p5.html
327207546503,Rolex GMT -Master New Guido Mondani - Rolex 2015,380.0,EUR,Neu (Sonstige),Privat,2026-06-16,16. Jun 2026,1,1.0,0,0,"1 Gebot +EUR 80,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","tapiokina 97,9% positiv (759)",https://www.ebay.de/itm/327207546503,ebay_sold_p5.html
287330673830,Rolex GMT Master Booklet englische Ausgabe 6.2006   TOP!,49.0,EUR,Gebraucht,Privat,2026-06-16,16. Jun 2026,1,6.0,0,0,,tictac01 100% positiv (818),https://www.ebay.de/itm/287330673830,ebay_sold_p5.html
116231870066,ROLEX Einsatz Gmt-Master Ii Keramik Ref. 116710 Kaliber: 3186 Referenz: 116710 (O...,349.0,EUR,Gebraucht,Gewerblich,2026-06-16,16. Jun 2026,1,19.0,0,0,"Sofort-Kaufen +EUR 19,00 Lieferung  Italien Letzter Artikel Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","fornitura_boccacci 99,9% positiv (4.089)",https://www.ebay.de/itm/116231870066,ebay_sold_p5.html
377199963549,"Rolex Krone Crown 24-530-0 aus Original Stahl Durchmesser 5,3mm gebraucht",50.0,EUR,Gebraucht,Privat,2026-06-16,16. Jun 2026,1,30.0,0,1,"Preisvorschlag akzeptiert +EUR 30,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",sultansofwing 100% positiv (32),https://www.ebay.de/itm/377199963549,ebay_sold_p5.html
236870807616,Rolex Oyster Perpetual Lady Datejust Champagne Diamant Dial Ziffernblatt,399.0,EUR,Gebraucht,Privat,2026-06-16,16. Jun 2026,1,6.19,0,1,,lihibsche-0 100% positiv (82),https://www.ebay.de/itm/236870807616,ebay_sold_p5.html
404443518549,#892 NOS NEU ORIGINAL ROLEX 1055 7123 BALANCE WHEEL UNRUH 1030 1035 SUBMARINER,599.99,EUR,Gebraucht,Gewerblich,2026-06-16,16. Jun 2026,1,9.5,0,0,,state_of_time 100% positiv (3.803),https://www.ebay.de/itm/404443518549,ebay_sold_p5.html
389973880229,"Rolex 24-530-0 Krone Stahl Steel Crown 5,3mm 15200 | 6917 | 1675 Original",69.0,EUR,Gebraucht,Gewerblich,2026-06-16,16. Jun 2026,1,12.5,0,1,"oder Preisvorschlag +EUR 12,50 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",only_quality_stuff_new2026 100% positiv (48),https://www.ebay.de/itm/389973880229,ebay_sold_p5.html
277704926832,NEW Rolex 3155-670 Kalenderrad Neu im Blister,68.0,EUR,Neu,Gewerblich,2026-06-16,16. Jun 2026,1,25.0,0,0,"Sofort-Kaufen +EUR 25,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",millerighetime_by_arriwatch 100% positiv (913),https://www.ebay.de/itm/277704926832,ebay_sold_p5.html
168455706211,VINTAGE ROLEX DAYTONA BOOKLET (ENG) FROM 1982 REF. 6263 6265 - USA 596.26,195.0,EUR,Gebraucht,Gewerblich,2026-06-16,16. Jun 2026,1,0.0,1,1,,shw-goldsilver 100% positiv (557),https://www.ebay.de/itm/168455706211,ebay_sold_p5.html
116412135018,ROLEX  YOUR ROLEX OYSTER  BOOKLET - ENGLISCH VON 1982 - RARE VINTAGE MANUAL,127.5,EUR,Neu (Sonstige),Gewerblich,2026-06-16,16. Jun 2026,1,4.9,0,1,,sh-vintage-watches 100% positiv (3.180),https://www.ebay.de/itm/116412135018,ebay_sold_p5.html
407002642841,3235-410 3235-421,133.0,EUR,Gebraucht,Privat,2026-06-16,16. Jun 2026,1,50.0,0,1,"oder Preisvorschlag +EUR 50,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","luxuryreplacementparts 96,4% positiv (64)",https://www.ebay.de/itm/407002642841,ebay_sold_p5.html
389896884818,Neu 36mm Uhrenöffner Gehäuseöffner Wrench Reparatur Uhrmacher Werkzeug Für Rolex,23.24,EUR,Neu,Gewerblich,2026-06-16,16. Jun 2026,1,5.94,0,0,"Sofort-Kaufen +EUR 5,94 Lieferung  China Letzter Artikel Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",panpan872 100% positiv (122),https://www.ebay.de/itm/389896884818,ebay_sold_p5.html
317872772822,ROLEX GMT 16750 SERVICE,70.0,EUR,Gebraucht,Privat,2026-06-15,15. Jun 2026,1,14.0,0,1,"Preisvorschlag akzeptiert +EUR 14,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","bianch_18 97,7% positiv (169)",https://www.ebay.de/itm/317872772822,ebay_sold_p5.html
366452945995,ROLEX LÜNETTE BEZEL DAY DATE HERREN UHR GELB GOLD TOP ZUSTAND 18K 750 GOLD 1803,999.0,EUR,Gebraucht,Gewerblich,2026-06-15,15. Jun 2026,1,0.0,1,1,,"luxus-freund24 99,5% positiv (41.881)",https://www.ebay.de/itm/366452945995,ebay_sold_p5.html
198411684060,Rolex 3135 Unruh komplett original neu parachrom balance complete blau,301.0,EUR,Neu (Sonstige),Privat,2026-06-15,15. Jun 2026,1,2.0,0,0,"2 Gebote +EUR 29,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",thecostantino2012 100% positiv (230),https://www.ebay.de/itm/198411684060,ebay_sold_p5.html
184961577526,ROLEX 1210 1225 7562 Schraube Tiretto Generic Rolex Schraube für Einstellhebel swiss,20.0,EUR,Neu (Sonstige),Gewerblich,2026-06-15,15. Jun 2026,1,13.0,0,0,"Sofort-Kaufen +EUR 13,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","watchparts-italy 99,5% positiv (3.454)",https://www.ebay.de/itm/184961577526,ebay_sold_p5.html
197203132766,"Rolex Bandanstöße / Endlinks Oysterband 19mm Edelstahl, 580",250.0,EUR,Gebraucht,Gewerblich,2026-06-15,15. Jun 2026,1,5.0,0,0,,"uhrenfachzentrum 99,6% positiv (1.645)",https://www.ebay.de/itm/197203132766,ebay_sold_p5.html
404683787595,#1056 ORIGINAL ROLEX INLAY KERMIK YACHTMASTER 2 116680 INSERT BLAU EINLAGE,439.87,EUR,Gebraucht,Gewerblich,2025-12-18,18. Dez 2025,1,6.95,0,0,,state_of_time 100% positiv (3.803),https://www.ebay.de/itm/404683787595,ebay_sold_p5.html
132664718530,Original Rolex Date 1500 Air King 5700 Steel Bezel - Ghiera Originale Acciaio,390.0,EUR,Neu,Gewerblich,2025-06-07,7. Jun 2025,1,30.0,0,1,"oder Preisvorschlag +EUR 30,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",afadsrl 100% positiv (2.101),https://www.ebay.de/itm/132664718530,ebay_sold_p5.html
397993968855,Gehäuseöffner Für Rolex Uhren Uhrmacherwerkzeug Sets Für Gerillte Gehäuseböden,16.78,EUR,Neu,Gewerblich,2026-06-15,15. Jun 2026,1,0.0,1,0,,"roserighting 99,6% positiv (1.953)",https://www.ebay.de/itm/397993968855,ebay_sold_p5.html
257090053056,Rolex Krone Gold Datejust 36 - 100% Dicht,135.0,EUR,Gebraucht,Privat,2026-06-15,15. Jun 2026,1,6.19,0,0,,ecuador89 100% positiv (483),https://www.ebay.de/itm/257090053056,ebay_sold_p5.html
168453553704,2x Original ROLEX Endlinks 555B Für Datejust Armband 6510H / 62510H Bandanstöße,325.0,EUR,Gebraucht,Privat,2026-06-15,15. Jun 2026,1,6.19,0,1,,burberrycat 100% positiv (395),https://www.ebay.de/itm/168453553704,ebay_sold_p5.html
404221046938,ONE NEW Original Rolex Endlink 580 Reference: 32-580-0 for 93150 Bracelet.,200.0,EUR,Neu,Gewerblich,2026-06-15,15. Jun 2026,1,20.0,0,0,"Sofort-Kaufen +EUR 20,00 Lieferung  Spanien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","17jewelswatches 97,1% positiv (256)",https://www.ebay.de/itm/404221046938,ebay_sold_p5.html
115925496428,"ROLEX 3135 großes mittleres Rad Cod. 3135-330 Kaliber: 3155, 3156, 3175, 318...",35.0,EUR,Gebraucht,Gewerblich,2026-06-15,15. Jun 2026,1,19.0,0,0,"Sofort-Kaufen +EUR 19,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","fornitura_boccacci 99,9% positiv (4.089)",https://www.ebay.de/itm/115925496428,ebay_sold_p5.html
364969002361,ROLEX OYSTER ARMBAND ERSATZGLIED GLIED LINK 16MM 18K 750 MASSIV ROSE GOLD NEUE V,699.0,EUR,Gebraucht,Gewerblich,2026-06-15,15. Jun 2026,1,0.0,1,1,,"luxus-freund24 99,5% positiv (41.881)",https://www.ebay.de/itm/364969002361,ebay_sold_p5.html
126598923449,ROLEX Zifferblatt Lady DATEJUST 31 68273 68278 DIAL Gold CAL 2135 2030,189.0,EUR,Gebraucht,Gewerblich,2026-06-15,15. Jun 2026,1,6.9,0,1,,almawatches 100% positiv (3.677),https://www.ebay.de/itm/126598923449,ebay_sold_p5.html
405111166321,#1302 ORIG. ROLEX PALLET FORK ANKER HEMMUNG 1520 1530 1560 1565 1570 1575 7846,99.99,EUR,Gebraucht,Gewerblich,2026-06-15,15. Jun 2026,1,6.95,0,0,,state_of_time 100% positiv (3.803),https://www.ebay.de/itm/405111166321,ebay_sold_p5.html
357861472630,Rolex Sea-Dweller 16600/16660 Swiss Made Luminova Dial,370.0,EUR,Gebraucht,Gewerblich,2026-06-15,15. Jun 2026,1,19.0,0,1,,luxewatchesgermany 100% positiv (92),https://www.ebay.de/itm/357861472630,ebay_sold_p5.html
187483247088,rolex bezel date 1500 1002 air king 5500 34mm,120.0,EUR,Gebraucht,Privat,2026-06-15,15. Jun 2026,1,15.0,0,1,"oder Preisvorschlag +EUR 15,00 Lieferung  Spanien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",relojessingulares1958 0% positiv (285),https://www.ebay.de/itm/187483247088,ebay_sold_p5.html
306993697665,ROLEX Katalog  2023 - 24 - Jahrbuch - NEU - Deutsch,10.0,EUR,Neu (Sonstige),Privat,2026-06-15,15. Jun 2026,1,1.0,0,0,,monschi53 100% positiv (2.813),https://www.ebay.de/itm/306993697665,ebay_sold_p5.html
136806333170,Rolex Ladies Datejust Grey Roman Dial Slate Silver 69173 69178 79163 79173 79178,300.0,EUR,Gebraucht,Privat,2026-06-15,15. Jun 2026,1,22.0,0,0,"Sofort-Kaufen +EUR 22,00 Lieferung  Dänemark Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",odder1 100% positiv (671),https://www.ebay.de/itm/136806333170,ebay_sold_p5.html
375804865270,Rolex Ersatzteil Kal. 1570 / 75 Federhaus Barrel kompl. mit Feder,149.0,EUR,Neu (Sonstige),Gewerblich,2026-06-15,15. Jun 2026,1,0.0,1,1,,"sandtuhr 99,8% positiv (54.529)",https://www.ebay.de/itm/375804865270,ebay_sold_p5.html
167041310589,GILT 1:1 Watch Hands for Rolex 6538 Big Crown Submariner / Handset for Cal. 1030,150.0,EUR,Gebraucht,Privat,2026-06-15,15. Jun 2026,1,6.49,0,1,,letsbuyit2236 100% positiv (559),https://www.ebay.de/itm/167041310589,ebay_sold_p5.html
227213206400,Rolex 9001-520 Wie Neu Intermediate Automatik Modul Zwischenrad,132.0,EUR,Gebraucht,Gewerblich,2026-06-15,15. Jun 2026,1,29.0,0,1,"oder Preisvorschlag +EUR 29,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",*rarecollections 100% positiv (1.384),https://www.ebay.de/itm/227213206400,ebay_sold_p5.html
226902741842,NEW Neu Rolex 9001 Calendar Cube Nuss Kalender Sky-Dweller,42.0,EUR,Gebraucht,Gewerblich,2026-06-15,15. Jun 2026,1,29.0,0,1,"oder Preisvorschlag +EUR 29,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",*rarecollections 100% positiv (1.384),https://www.ebay.de/itm/226902741842,ebay_sold_p5.html
226902741570,Rolex 9001-360 Neues Second Wheel,121.0,EUR,Gebraucht,Gewerblich,2026-06-15,15. Jun 2026,1,29.0,0,1,"oder Preisvorschlag +EUR 29,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",*rarecollections 100% positiv (1.384),https://www.ebay.de/itm/226902741570,ebay_sold_p5.html
187372101054,ROLEX Cyclope Plexiglas 25-145 Original Ersatzteil / ROLEX Cyclope Plexiglas,170.0,EUR,Neu,Gewerblich,2026-06-15,15. Jun 2026,1,13.0,0,0,"Sofort-Kaufen +EUR 13,00 Lieferung  Italien Letzter Artikel Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","watchparts-italy 99,5% positiv (3.454)",https://www.ebay.de/itm/187372101054,ebay_sold_p5.html
306851682511,ROLEX Ankerrad Hemmungsrad cal 3035 3055 3075 3085 part 5015 escape wheel,65.0,EUR,Gebraucht,Gewerblich,2026-06-15,15. Jun 2026,1,7.0,0,1,,luxini_hamburg 100% positiv (3.973),https://www.ebay.de/itm/306851682511,ebay_sold_p5.html
236328016709,"REPLACEMENT PART ROLEX ORIGINAL CALIBRE.3135, PART.568.",60.0,EUR,Neu,Gewerblich,2025-12-08,8. Dez 2025,1,16.0,0,0,"Sofort-Kaufen +EUR 16,00 Lieferung  Spanien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","dimar2018 99,8% positiv (11.466)",https://www.ebay.de/itm/236328016709,ebay_sold_p5.html
336179249277,"REPLACEMENT PART ROLEX ORIGINAL CALIBRE.3135, PART.0915.",70.0,EUR,Neu,Gewerblich,2025-12-03,3. Dez 2025,1,16.0,0,0,"Sofort-Kaufen +EUR 16,00 Lieferung  Spanien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","dimar2018 99,8% positiv (11.466)",https://www.ebay.de/itm/336179249277,ebay_sold_p5.html
186340645863,FIT ROLEX SUBMARINER 16610 16800 RINGEINSATZ SCHWARZ Aftermarket,21.0,EUR,Neu,Gewerblich,2026-06-15,15. Jun 2026,1,13.0,0,0,"Sofort-Kaufen +EUR 13,00 Lieferung  Italien Letzter Artikel Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","watchparts-italy 99,5% positiv (3.454)",https://www.ebay.de/itm/186340645863,ebay_sold_p5.html
406325733549,"GENERIC kompatible Antriebswelle für ROLEX Cal. 1530-1570 Kaliber: 1520, 15...",20.0,EUR,Neu,Gewerblich,2026-06-15,15. Jun 2026,1,19.0,0,0,"Sofort-Kaufen +EUR 19,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","fornitura_boccacci 99,9% positiv (4.089)",https://www.ebay.de/itm/406325733549,ebay_sold_p5.html
186433727004,ROLEX GMT SUBMARINER 316-116710 116610 Lünettendichtung GHIERA BEZEL GASKET,17.5,EUR,Neu,Gewerblich,2026-06-15,15. Jun 2026,1,13.0,0,0,"Sofort-Kaufen +EUR 13,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","watchparts-italy 99,5% positiv (3.454)",https://www.ebay.de/itm/186433727004,ebay_sold_p5.html
310448954221,3 KUNSTSTOFF PLEXI ACRYL UHRENGLAS FÜR ROLEX 6694 25-108 CAL.1225 TOP QUALITÄT,41.64,EUR,Neu,Gewerblich,2026-06-15,15. Jun 2026,1,10.42,0,0,"Sofort-Kaufen +EUR 10,42 Lieferung  Vereinigte Staaten von Amerika Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","ewatchparts 99,9% positiv (225.083)",https://www.ebay.de/itm/310448954221,ebay_sold_p5.html
206326695008,"Sammlerbuch ""Rolex: Timeless Elegance"" von George Gordon,!!First Edition 1988!!",115.0,EUR,Gebraucht,Privat,2026-06-15,15. Jun 2026,1,6.19,0,1,,"yolo1417 97,9% positiv (93)",https://www.ebay.de/itm/206326695008,ebay_sold_p5.html
188388947532,Orig. ROLEX Booklet Übersetzung Amtl. Chronometer Bescheinigung 565.00.180.9.88,24.9,EUR,Gebraucht,Privat,2026-06-14,14. Jun 2026,1,0.0,1,1,,m.io 100% positiv (2.408),https://www.ebay.de/itm/188388947532,ebay_sold_p5.html
227383340802,Lange 5 Rolex Submariner 5513 LÜNETTENEINSATZ,600.0,EUR,Neu (Sonstige),Privat,2026-06-14,14. Jun 2026,1,1.0,0,0,"1 Gebot +EUR 50,00 Lieferung  Frankreich Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",artinwatchesuk 100% positiv (83),https://www.ebay.de/itm/227383340802,ebay_sold_p5.html
277767686554,NEW Rolex 3035-95019-2 Castone Stein Neu im Blister 1 Stück 3135,38.0,EUR,Neu,Gewerblich,2026-06-14,14. Jun 2026,1,25.0,0,0,"Sofort-Kaufen +EUR 25,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",millerighetime_by_arriwatch 100% positiv (913),https://www.ebay.de/itm/277767686554,ebay_sold_p5.html
277497792140,NEW Rolex 3035-95019-3 Stein Gegenbolzen Unruh Gegenstein Original x1pc,28.0,EUR,Neu,Gewerblich,2026-06-14,14. Jun 2026,1,25.0,0,0,"Sofort-Kaufen +EUR 25,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",millerighetime_by_arriwatch 100% positiv (913),https://www.ebay.de/itm/277497792140,ebay_sold_p5.html
157999979593,"Rolex Bedienungsanleitungen-Konvolut: Oyster, Explorer, 2x Submariner, Daytona",80.0,EUR,Gebraucht,Privat,2026-06-14,14. Jun 2026,1,1.0,0,0,,bsa_39 100% positiv (17),https://www.ebay.de/itm/157999979593,ebay_sold_p5.html
358581092700,Rolex Datejust 16233/16013/16018/16238 Black T Swiss T Dial,520.0,EUR,Gebraucht,Gewerblich,2026-06-14,14. Jun 2026,1,19.0,0,1,,luxewatchesgermany 100% positiv (92),https://www.ebay.de/itm/358581092700,ebay_sold_p5.html
287374409070,ORIGINAL ROLEX Vintage Chronometer Übersetzungsheft Translation 565.00.300.1.91,33.0,EUR,Neu (Sonstige),Privat,2026-06-14,14. Jun 2026,1,1.0,0,0,,okf1 100% positiv (1.135),https://www.ebay.de/itm/287374409070,ebay_sold_p5.html
336459713053,"Rolex Tudor Original Kristall 25 124 für Tudor Prince Day Date 7017, 7019",69.0,EUR,Neu (Sonstige),Privat,2026-06-14,14. Jun 2026,1,13.0,0,1,"Preisvorschlag akzeptiert +EUR 13,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",paoloroberto63 100% positiv (1.477),https://www.ebay.de/itm/336459713053,ebay_sold_p5.html
227199921053,Rolex 3135-311-1 Neu NEW Blister X1 Stück Lauffeder schwache Stärke,31.9,EUR,Neu,Gewerblich,2026-06-14,14. Jun 2026,1,29.0,0,1,"oder Preisvorschlag +EUR 29,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",*rarecollections 100% positiv (1.384),https://www.ebay.de/itm/227199921053,ebay_sold_p5.html
115925503298,"ROLEX 3135 Umlenkwaage Cod. 3135-266 Calib: 3155, 3156, 3175, 3185 (OT...",35.0,EUR,Gebraucht,Gewerblich,2026-06-14,14. Jun 2026,1,19.0,0,0,"Sofort-Kaufen +EUR 19,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","fornitura_boccacci 99,9% positiv (4.089)",https://www.ebay.de/itm/115925503298,ebay_sold_p5.html
306549392467,Rolex A296 - Date Disc / Date Disc,450.0,EUR,Gebraucht,Privat,2025-12-14,14. Dez 2025,1,9.0,0,0,"Sofort-Kaufen +EUR 9,00 Lieferung  Frankreich Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",fmclassic 100% positiv (333),https://www.ebay.de/itm/306549392467,ebay_sold_p5.html
257251270855,Vintage Rolex Hang Tag Oyster Swimpruf Big Crown,39.0,EUR,Gebraucht,Privat,2026-06-14,14. Jun 2026,1,2.7,0,0,,silver878h 100% positiv (219),https://www.ebay.de/itm/257251270855,ebay_sold_p5.html
800154261211,Zifferblatt Zifferblatt schwarz Rolex Datejust 1601 1603 Cal. 1570,130.0,EUR,Neu (Sonstige),Privat,2026-06-14,14. Jun 2026,1,35.0,0,1,"oder Preisvorschlag +EUR 35,00 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen",fa_628642 100% positiv (18),https://www.ebay.de/itm/800154261211,ebay_sold_p5.html
204083128345,New Rolex 3135-268 Mechanism Cover Mounted mechanism  GENUINE 100%  (R133),59.0,EUR,Gebraucht,Gewerblich,2026-06-14,14. Jun 2026,1,6.99,0,0,,kian-werke 100% positiv (7.720),https://www.ebay.de/itm/204083128345,ebay_sold_p5.html
206315948998,"Rolex 3135-135 Lower Bridge, Movement Genuine Watch Parts new (R310)",50.0,EUR,Neu (Sonstige),Gewerblich,2026-06-14,14. Jun 2026,1,5.0,0,0,,kian-werke 100% positiv (7.720),https://www.ebay.de/itm/206315948998,ebay_sold_p5.html
204136893659,Rolex 3135 -510 Mitnehmerrad für Sperrad Driving Wheel  Original Teile (R363),40.0,EUR,Neu (Sonstige),Gewerblich,2026-06-14,14. Jun 2026,1,6.99,0,0,,kian-werke 100% positiv (7.720),https://www.ebay.de/itm/204136893659,ebay_sold_p5.html
168065745061,"Bezel insert replacement MK1 ""Kissing 40"" for Rolex Submariner 5513 1680 5512",100.0,EUR,Gebraucht,Privat,2026-06-14,14. Jun 2026,1,7.49,0,1,,letsbuyit2236 100% positiv (559),https://www.ebay.de/itm/168065745061,ebay_sold_p5.html
164359961892,Rolex 3135-5100 Schraube für Gehäuse Vite ferma movement NEU,9.9,EUR,Neu (Sonstige),Gewerblich,2026-06-14,14. Jun 2026,1,13.5,0,0,"Sofort-Kaufen +EUR 13,50 Lieferung  Italien Ähnliche aktive Angebote ansehen Solch einen Artikel verkaufen","sabaec 99,9% positiv (22.965)",https://www.ebay.de/itm/164359961892,ebay_sold_p5.html
